id_player,player_name,nationality,field_position,position,weight(kg),height(cm),age,team_id,country,team,assists,corners_taken,offsides,dribbles,total_attempts,attempts_on_target,attempts_off_target,blocked,balls_recovered,tackles,tackles_won,tackles_lost,clearance_attempted,fouls_committed,fouls_suffered,yellow_cards,red_cards,passing_accuracy(%),passes_attempted,passes_completed,crossing_accuracy(%),crosses_attempted,crosses_completed,free_kick_taken,matches_appearance,saves,goals_conceded,saves_on_penalty,clean_sheets,punches_made,goals,inside_area,outside_area,right_foot,left_foot,head,other,penalties_scored,distance_covered(km/h),top_speed,minutes_played,avg_goals_per_game,team_index,passes_per_90,assists_per_90,showman_index,appearance,aggression_index,runner_index,saves_per_90,goals_conceded_per_90,punches_made_per_90,clean_sheets_per_90,saves_per_90_scaled,clean_sheets_per_90_scaled,goals_conceded_per_90_scaled,punches_made_per_90_scaled,height(cm)_scaled,weight(kg)_scaled,saves_on_penalty_scaled,archetype,archetype_name
250066131,Ivan Nevistić,Croatia,Goalkeeper,GOALKEEPER,74.78661349621134,188.16489150729288,26,50164,Croatia,GNK Dinamo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,72.67,93.0,68.0,0.0,0.0,0.0,13.0,3.0,14.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,23.1,270.0,0.0,45.168000000000006,22.666666666666668,0.0,0.0,136.5,0.0,38.120000000000005,4.666666666666667,3.6666666666666665,0.6666666666666666,0.3333333333333333,1.5778301332292617,0.8399770210918425,2.7556704842370903,0.9945043864598937,0.031987232323428254,-0.6664350141942733,-0.24889134708717228,2,Commanding Keeper
250078922,Gianluigi Donnarumma,Italy,Goalkeeper,GOALKEEPER,90.72481041966573,196.0,25,52747,France,Paris Saint-Germain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,91.67,87.0,80.0,0.0,0.0,0.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27,25.15,270.0,0.0,53.368,26.666666666666668,0.0,0.0,136.5,0.0,39.42,2.0,1.6666666666666667,0.0,0.0,0.2873862019559336,-0.4558552979479144,0.9057185995141029,-0.5450748307319213,2.7215709751518538,3.0006015330419746,-0.24889134708717228,2,Commanding Keeper
250101201,Michele Di Gregorio,Italy,Goalkeeper,GOALKEEPER,75.79757952876702,187.99041863660946,27,50139,Italy,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,91.0,84.0,74.0,0.0,0.0,0.0,2.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22,24.91,239.0,0.0,53.15983263598326,27.86610878661088,0.0,0.3765690376569038,121.0,2.8242677824267783,39.13,2.6359832635983267,1.1297071129707112,0.0,0.0,0.5951489805441333,-0.4558552979479144,0.40904393032417935,-0.5450748307319213,-0.027904650091666296,-0.4338334591249824,-0.24889134708717228,1,Sweeper Keeper
250052744,David von Ballmoos,Switzerland,Goalkeeper,GOALKEEPER,82.4485139838983,192.0,29,50031,Switzerland,BSC Young Boys,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,76.0,63.0,47.0,0.0,0.0,0.0,4.0,2.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,21.44,180.0,0.0,43.75,23.5,0.0,0.5,91.0,0.0,34.69,4.5,2.0,0.0,0.0,1.4971773875246785,-0.4558552979479144,1.2140439136346008,-0.5450748307319213,1.3484776757639123,1.0964036083031674,4.0178174601214955,2,Commanding Keeper
250138250,Marvin Keller,Switzerland,Goalkeeper,Unknown,75.54989362945568,190.91833686429274,22,50031,Switzerland,BSC Young Boys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0,0,79.0,94.0,76.0,0.0,0.0,0.0,6.0,2.0,8.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,24.82,180.0,0.0,52.4,38.0,0.0,0.0,91.0,0.0,36.7,4.0,3.5,1.0,0.0,1.2552191504109296,-0.4558552979479144,2.601507827176842,1.7642939950558014,0.9771715748052654,-0.4908206609629233,-0.24889134708717228,2,Commanding Keeper
250087877,Radosław Majecki,Poland,Goalkeeper,GOALKEEPER,76.96674658100443,187.424286885591,24,50023,France,AS Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,87.5,57.0,49.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,28.32,180.0,0.0,48.050000000000004,24.5,0.0,0.0,91.0,0.0,39.91,1.5,0.5,0.5,0.5,0.04542796484218467,1.4878931806117208,-0.17341999990764,0.6096095821619401,-0.2222425785652237,-0.1648332496928961,-0.24889134708717228,0,Shot Stopper
250099867,Alisson Becker,Brazil,Goalkeeper,GOALKEEPER,91.98050008628324,191.0,32,7889,England,Liverpool FC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,74.5,85.0,63.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,29.22,180.0,0.0,47.75,31.5,0.0,0.5,91.0,0.0,40.33,1.5,0.5,0.0,0.5,0.04542796484218467,1.4878931806117208,-0.17341999990764,-0.5450748307319213,1.0052043509169268,3.2895087363842284,-0.24889134708717228,2,Commanding Keeper
250077750,Caoimhin Kelleher,Republic of Ireland,Goalkeeper,Unknown,73.20391789380503,182.14959549353202,25,7889,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,84.5,73.0,62.0,0.0,0.0,0.0,4.0,2.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81,25.4,180.0,0.0,50.400000000000006,31.0,0.0,0.0,91.0,0.0,36.21,5.5,0.0,0.0,1.0,1.9810938617521765,3.431641659171356,-0.6359079710883869,-0.5450748307319213,-2.0329034302590796,-1.0305792549165897,-0.24889134708717228,0,Shot Stopper
250028705,Stefan Ortega,Germany,Goalkeeper,UNKNOWN,75.62265209572567,187.38703974889103,32,52919,England,Manchester City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,96.5,47.0,45.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,25.31,180.0,0.0,50.050000000000004,22.5,0.0,0.0,91.0,0.0,35.91,0.5,0.0,0.5,1.0,-0.43848850938531325,3.431641659171356,-0.6359079710883869,0.6096095821619401,-0.23502852702124932,-0.4740805016955803,-0.24889134708717228,0,Shot Stopper
250090955,Philipp Köhn,Switzerland,Goalkeeper,GOALKEEPER,75.04066971235848,188.92903799994494,26,50023,France,AS Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,86.0,39.0,33.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,22.82,180.0,0.0,43.25,16.5,0.0,0.0,91.0,0.5,33.31,0.5,1.5,0.0,0.0,-0.43848850938531325,-0.4558552979479144,0.7515559424538539,-0.5450748307319213,0.2942983395262633,-0.6079821393717069,-0.24889134708717228,1,Sweeper Keeper
250089824,Andriy Lunin,Ukraine,Goalkeeper,GOALKEEPER,77.37696492896646,184.44236841316055,25,50051,Spain,Real Madrid C.F.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.5,34.0,32.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,25.69,180.0,0.0,46.4,16.0,0.0,0.0,91.0,0.0,35.760000000000005,4.0,2.0,0.5,0.0,1.2552191504109296,-0.4558552979479144,1.2140439136346008,0.6096095821619401,-1.2458556470190632,-0.07045082478321535,-0.24889134708717228,2,Commanding Keeper
250079112,Marko Ilić,Serbia,Goalkeeper,UNKNOWN,75.96423889758557,186.1062913957065,26,50069,Serbia,FK Crvena Zvezda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,44.0,61.0,27.0,0.0,0.0,0.0,8.0,2.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,21.15,180.0,0.0,27.750000000000004,13.5,0.0,0.0,91.0,0.0,30.57,4.0,5.0,0.5,0.0,1.2552191504109296,-0.4558552979479144,3.988971740719083,0.6096095821619401,-0.6746752725112009,-0.3954887204238548,-0.24889134708717228,2,Commanding Keeper
250011668,Thibaut Courtois,Belgium,Goalkeeper,GOALKEEPER,90.99364903007088,199.0,32,50051,Spain,Real Madrid C.F.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,91.0,66.0,59.0,0.0,0.0,0.0,6.0,2.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,25.7,180.0,0.0,51.85,29.5,0.0,0.0,91.0,0.0,35.11,5.5,1.5,0.5,0.0,1.9810938617521765,-0.4558552979479144,0.7515559424538539,0.6096095821619401,3.7513909496928095,3.0624555190605034,-0.24889134708717228,2,Commanding Keeper
250073809,Ederson,Brazil,Goalkeeper,UNKNOWN,81.29304946162446,188.0,31,52919,England,Manchester City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,92.5,53.0,49.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,27.32,180.0,0.0,49.650000000000006,24.5,0.0,0.0,91.0,0.0,36.63,2.5,2.0,0.5,0.5,0.5293444390696826,1.4878931806117208,1.2140439136346008,0.6096095821619401,-0.02461562362402915,0.8305560565027676,-0.24889134708717228,2,Commanding Keeper
250080461,Omri Glazer,Israel,Goalkeeper,Unknown,76.08704816819069,182.20111223573826,28,50069,Serbia,FK Crvena Zvezda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,85.5,64.0,54.0,0.0,0.0,0.0,7.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,19.51,180.0,0.0,48.7,27.0,0.0,0.0,91.0,0.0,28.28,2.0,3.0,0.5,0.0,0.2873862019559336,-0.4558552979479144,2.139019855996095,0.6096095821619401,-2.0152191068766565,-0.36723294683721597,-0.24889134708717228,2,Commanding Keeper
250007075,Mattia Perin,Italy,Goalkeeper,GOALKEEPER,77.142853761273,188.0,31,50139,Italy,Juventus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,89.0,55.0,49.0,0.0,0.0,0.0,3.0,2.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,25.03,120.0,0.0,52.125,36.75,0.0,1.5,61.0,2.25,32.870000000000005,10.5,1.5,0.75,0.0,4.400676232889666,-0.4558552979479144,0.7515559424538539,1.1869517886088707,-0.02461562362402915,-0.12431477264200429,4.0178174601214955,2,Commanding Keeper
250174737,Alexander Meyer,Germany,Goalkeeper,UNKNOWN,77.2370761814567,184.75607776630216,33,52758,Germany,Borussia Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,85.0,48.0,41.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,21.91,90.0,0.0,51.099999999999994,41.0,0.0,0.0,45.5,0.0,28.73,1.0,0.0,0.0,1.0,-0.1965302722715643,3.431641659171356,-0.6359079710883869,-0.5450748307319213,-1.1381675943305476,-0.10263621891085963,-0.24889134708717228,0,Shot Stopper
250029377,Danijel Zagorac,Croatia,Goalkeeper,GOALKEEPER,75.5785938277965,188.62005139822372,37,50164,Croatia,GNK Dinamo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.0,33.0,26.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,22.01,90.0,0.0,42.699999999999996,26.0,0.0,0.0,45.5,0.0,28.220000000000002,3.0,1.0,2.0,0.0,0.7713026761834316,-0.4558552979479144,0.28906797127310696,4.0736628208435235,0.18823148142025023,-0.48421736218739997,-0.24889134708717228,2,Commanding Keeper
250090101,Matvei Safonov,Russia,Goalkeeper,GOALKEEPER,73.40749972875794,185.9943254856049,25,52747,France,Paris Saint-Germain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,83.0,24.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,23.96,90.0,0.0,41.6,20.0,0.0,0.0,45.5,0.0,29.98,1.0,0.0,0.0,1.0,-0.1965302722715643,3.431641659171356,-0.6359079710883869,-0.5450748307319213,-0.7131101827413014,-0.983739450344521,-0.24889134708717228,0,Shot Stopper
250081931,Joël Drommel,Netherlands,Goalkeeper,Unknown,74.3250148031299,188.0188121267822,27,50062,Netherlands,PSV Eindhoven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,84.0,45.0,38.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53,24.46,90.0,0.0,49.5,38.0,0.0,0.0,45.5,0.0,29.990000000000002,2.0,3.0,0.0,0.0,0.2873862019559336,-0.4558552979479144,2.139019855996095,-0.5450748307319213,-0.018157922316062353,-0.772638952181461,-0.24889134708717228,2,Commanding Keeper
250117491,Matěj Kovář,Czechia,Goalkeeper,GOALKEEPER,74.55510458377289,187.2964335554476,24,50109,Germany,Bayer 04 Leverkusen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.0,36.0,32.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,22.15,90.0,0.0,48.800000000000004,32.0,0.0,0.0,45.5,0.0,27.59,2.0,1.0,0.0,0.0,0.2873862019559336,-0.4558552979479144,0.28906797127310696,-0.5450748307319213,-0.26613121629630143,-0.7197002390500057,-0.24889134708717228,1,Sweeper Keeper
250007631,Marc-André ter Stegen,Germany,Goalkeeper,GOALKEEPER,85.99498169864151,187.0,32,50080,Spain,FC Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,70.0,54.0,38.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,24.12,90.0,0.0,44.8,38.0,0.0,0.0,45.5,0.0,29.23,6.0,2.0,2.0,0.0,2.2230520988659253,-0.4558552979479144,1.2140439136346008,4.0736628208435235,-0.3678889484710145,1.9123696040814482,-0.24889134708717228,2,Commanding Keeper
250055899,Alexander Schlager,Austria,Goalkeeper,GOALKEEPER,77.89177026348466,187.46159415607377,28,50030,Austria,FC Salzburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,88.0,17.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,22.91,66.0,0.0,43.036363636363646,20.454545454545457,0.0,1.3636363636363638,33.5,10.227272727272728,26.83,2.7272727272727275,1.3636363636363638,1.3636363636363638,0.0,0.6393254559395686,-0.4558552979479144,0.6254228594045594,2.604064477160428,-0.20943598778563235,0.0479948178109199,-0.24889134708717228,2,Commanding Keeper
1902445,Sven Ulreich,Germany,Goalkeeper,UNKNOWN,84.11585542568167,192.0,36,50037,Germany,FC Bayern München,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,22.43,45.0,0.0,49.8,28.0,0.0,0.0,23.0,0.0,25.22,2.0,4.0,0.0,0.0,0.2873862019559336,-0.4558552979479144,3.0639957983575887,-0.5450748307319213,1.3484776757639123,1.4800230373455876,-0.24889134708717228,2,Commanding Keeper
250177333,Lorenzo Torriani,Italy,Goalkeeper,Unknown,77.24127696784389,186.08536705423285,19,50058,Italy,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,80.0,15.0,12.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,23.15,39.0,0.0,41.80769230769231,27.69230769230769,0.0,0.0,20.0,0.0,26.29,6.9230769230769225,2.3076923076923075,0.0,0.0,2.669744228922077,-0.4558552979479144,1.4986518958996757,-0.5450748307319213,-0.6818580407790974,-0.101669708252036,-0.24889134708717228,2,Commanding Keeper
93443,Rui Patrício,Portugal,Goalkeeper,GOALKEEPER,81.20234843501568,190.0,36,52816,Italy,Atalanta BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.6619310260699415,0.8096876997467533,-0.24889134708717228,1,Sweeper Keeper
69178,Scott Carson,England,Goalkeeper,UNKNOWN,85.4073755129247,190.0,39,52919,England,Manchester City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,0.6619310260699415,1.7771740503588878,-0.24889134708717228,1,Sweeper Keeper
250202692,Lucas García,Spain,Goalkeeper,Unknown,77.39992110409928,185.05603782422523,20,2602798,Spain,Girona FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-1.035199307926,-0.06516910228969264,-0.24889134708717228,1,Sweeper Keeper
250199905,Pau García,Spain,Goalkeeper,Unknown,74.10008205612036,187.07338779504016,17,2602798,Spain,Girona FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-0.342696876064389,-0.8243911427156635,-0.24889134708717228,1,Sweeper Keeper
250198498,Noah Jauny,France,Goalkeeper,UNKNOWN,74.95399616353352,184.82854485793428,20,2601306,France,Stade Brestois 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6804467464990622,-0.4558552979479144,-0.6359079710883869,-0.5450748307319213,-1.1132915748439987,-0.6279238600535538,-0.24889134708717228,1,Sweeper Keeper
